x-axis,1
second,Volt
-20.00000E+00,
-19.98438E+00,+98.20E-03
-19.96875E+00,+98.54E-03
-19.95313E+00,+98.46E-03
-19.93750E+00,+98.25E-03
-19.92188E+00,+98.53E-03
-19.90625E+00,+98.53E-03
-19.89063E+00,+98.71E-03
-19.87500E+00,+98.29E-03
-19.85938E+00,+98.35E-03
-19.84375E+00,+98.39E-03
-19.82813E+00,+98.16E-03
-19.81250E+00,+98.04E-03
-19.79688E+00,+98.27E-03
-19.78125E+00,+98.44E-03
-19.76563E+00,+98.50E-03
-19.75000E+00,+98.48E-03
-19.73438E+00,+98.35E-03
-19.71875E+00,+98.31E-03
-19.70313E+00,+98.45E-03
-19.68750E+00,+98.51E-03
-19.67188E+00,+98.59E-03
-19.65625E+00,+98.48E-03
-19.64063E+00,+98.35E-03
-19.62500E+00,+98.44E-03
-19.60938E+00,+98.27E-03
-19.59375E+00,+98.24E-03
-19.57813E+00,+98.34E-03
-19.56250E+00,+98.51E-03
-19.54688E+00,+98.54E-03
-19.53125E+00,+98.29E-03
-19.51563E+00,+98.56E-03
-19.50000E+00,+98.20E-03
-19.48438E+00,+98.16E-03
-19.46875E+00,+98.54E-03
-19.45313E+00,+98.56E-03
-19.43750E+00,+98.27E-03
-19.42188E+00,+98.38E-03
-19.40625E+00,+98.26E-03
-19.39063E+00,+98.44E-03
-19.37500E+00,+98.46E-03
-19.35938E+00,+98.54E-03
-19.34375E+00,+98.49E-03
-19.32813E+00,+98.54E-03
-19.31250E+00,+98.44E-03
-19.29688E+00,+98.61E-03
-19.28125E+00,+98.78E-03
-19.26563E+00,+98.48E-03
-19.25000E+00,+98.31E-03
-19.23438E+00,+98.46E-03
-19.21875E+00,+98.56E-03
-19.20313E+00,+98.36E-03
-19.18750E+00,+98.19E-03
-19.17188E+00,+98.30E-03
-19.15625E+00,+98.25E-03
-19.14063E+00,+98.54E-03
-19.12500E+00,+98.27E-03
-19.10938E+00,+98.38E-03
-19.09375E+00,+98.40E-03
-19.07813E+00,+98.12E-03
-19.06250E+00,+98.43E-03
-19.04688E+00,+98.29E-03
-19.03125E+00,+98.34E-03
-19.01563E+00,+98.40E-03
-19.00000E+00,+98.17E-03
-18.98438E+00,+98.17E-03
-18.96875E+00,+98.17E-03
-18.95313E+00,+98.30E-03
-18.93750E+00,+98.20E-03
-18.92188E+00,+98.31E-03
-18.90625E+00,+98.20E-03
-18.89063E+00,+98.26E-03
-18.87500E+00,+98.26E-03
-18.85938E+00,+98.12E-03
-18.84375E+00,+98.07E-03
-18.82813E+00,+98.15E-03
-18.81250E+00,+98.10E-03
-18.79688E+00,+98.12E-03
-18.78125E+00,+98.07E-03
-18.76563E+00,+98.39E-03
-18.75000E+00,+98.05E-03
-18.73438E+00,+98.27E-03
-18.71875E+00,+98.31E-03
-18.70313E+00,+97.95E-03
-18.68750E+00,+98.01E-03
-18.67188E+00,+98.11E-03
-18.65625E+00,+98.17E-03
-18.64063E+00,+98.17E-03
-18.62500E+00,+97.99E-03
-18.60938E+00,+98.17E-03
-18.59375E+00,+98.17E-03
-18.57813E+00,+98.29E-03
-18.56250E+00,+98.14E-03
-18.54688E+00,+98.24E-03
-18.53125E+00,+97.91E-03
-18.51563E+00,+98.24E-03
-18.50000E+00,+98.12E-03
-18.48438E+00,+98.15E-03
-18.46875E+00,+97.99E-03
-18.45313E+00,+98.27E-03
-18.43750E+00,+98.09E-03
-18.42188E+00,+97.89E-03
-18.40625E+00,+98.38E-03
-18.39063E+00,+98.11E-03
-18.37500E+00,+98.09E-03
-18.35938E+00,+98.14E-03
-18.34375E+00,+98.15E-03
-18.32813E+00,+98.11E-03
-18.31250E+00,+98.25E-03
-18.29688E+00,+98.05E-03
-18.28125E+00,+98.00E-03
-18.26563E+00,+98.05E-03
-18.25000E+00,+98.10E-03
-18.23438E+00,+98.25E-03
-18.21875E+00,+98.07E-03
-18.20313E+00,+98.09E-03
-18.18750E+00,+98.09E-03
-18.17188E+00,+98.10E-03
-18.15625E+00,+98.01E-03
-18.14063E+00,+98.29E-03
-18.12500E+00,+98.27E-03
-18.10938E+00,+98.66E-03
-18.09375E+00,+99.07E-03
-18.07813E+00,+99.42E-03
-18.06250E+00,+99.92E-03
-18.04688E+00,+100.65E-03
-18.03125E+00,+101.16E-03
-18.01563E+00,+101.94E-03
-18.00000E+00,+103.06E-03
-17.98438E+00,+103.89E-03
-17.96875E+00,+105.03E-03
-17.95313E+00,+105.77E-03
-17.93750E+00,+107.09E-03
-17.92188E+00,+107.97E-03
-17.90625E+00,+109.05E-03
-17.89063E+00,+110.12E-03
-17.87500E+00,+111.26E-03
-17.85938E+00,+112.50E-03
-17.84375E+00,+113.63E-03
-17.82813E+00,+114.49E-03
-17.81250E+00,+115.89E-03
-17.79688E+00,+116.83E-03
-17.78125E+00,+117.81E-03
-17.76563E+00,+119.02E-03
-17.75000E+00,+120.07E-03
-17.73438E+00,+121.20E-03
-17.71875E+00,+121.57E-03
-17.70313E+00,+122.65E-03
-17.68750E+00,+122.99E-03
-17.67188E+00,+123.75E-03
-17.65625E+00,+124.14E-03
-17.64063E+00,+124.71E-03
-17.62500E+00,+125.39E-03
-17.60938E+00,+125.42E-03
-17.59375E+00,+125.45E-03
-17.57813E+00,+125.76E-03
-17.56250E+00,+125.88E-03
-17.54688E+00,+125.77E-03
-17.53125E+00,+125.64E-03
-17.51563E+00,+125.34E-03
-17.50000E+00,+125.01E-03
-17.48438E+00,+124.58E-03
-17.46875E+00,+124.03E-03
-17.45313E+00,+123.59E-03
-17.43750E+00,+122.77E-03
-17.42188E+00,+122.12E-03
-17.40625E+00,+121.29E-03
-17.39063E+00,+120.56E-03
-17.37500E+00,+119.71E-03
-17.35938E+00,+118.35E-03
-17.34375E+00,+117.70E-03
-17.32813E+00,+116.53E-03
-17.31250E+00,+115.55E-03
-17.29688E+00,+114.58E-03
-17.28125E+00,+113.31E-03
-17.26563E+00,+112.51E-03
-17.25000E+00,+111.50E-03
-17.23438E+00,+110.44E-03
-17.21875E+00,+109.52E-03
-17.20313E+00,+108.43E-03
-17.18750E+00,+107.50E-03
-17.17188E+00,+106.62E-03
-17.15625E+00,+105.77E-03
-17.14063E+00,+104.91E-03
-17.12500E+00,+104.22E-03
-17.10938E+00,+103.25E-03
-17.09375E+00,+102.72E-03
-17.07813E+00,+102.17E-03
-17.06250E+00,+101.49E-03
-17.04688E+00,+101.52E-03
-17.03125E+00,+101.01E-03
