Temps	V1	Temps	V2	Fréquence	S_Amplitude
0.002265	-0.0842848094180226	0.002265	-1.96940983273089		
0.00227	-0.311833258252591	0.00227	-1.95835309848189		
0.002275	-0.506081934086978	0.002275	-1.9472963642329		
0.00228	-0.661480874754488	0.00228	-1.9417679971084		
0.002285	-0.739180345088243	0.002285	-1.9307112628594		
0.00229	-0.755830231588334	0.00229	-1.92518289573491		
0.002295	-0.689230685587972	0.002295	-1.91412616148591		
0.0023	-0.550481631420553	0.0023	-1.90859779436141		
0.002305	-0.372882842086256	0.002305	-1.89754106011242		
0.00231	-0.150884355418384	0.00231	-1.88095595873892		
0.002315	0.082214055582881	0.002315	-1.86989922448993		
0.00232	0.304212542250752	0.00232	-1.85884249024093		
0.002325	0.487361293751746	0.002325	-1.84778575599194		
0.00233	0.631660310085863	0.00233	-1.83672902174294		
0.002335	0.703809818252921	0.002335	-1.83120065461844		
0.00234	0.714909742586315	0.00234	-1.81461555324495		
0.002345	0.648310196585953	0.002345	-1.79803045187145		
0.00235	0.520661066751927	0.00235	-1.79250208474696		
0.002355	0.348612239584327	0.002355	-1.77591698337346		
0.00236	0.137713677249849	0.00236	-1.75380351487547		
0.002365	-0.0731848850846291	0.002365	-1.74274678062648		
0.00237	-0.27853348525241	0.00237	-1.73169004637748		
0.002375	-0.445032350253314	0.002375	-1.71510494500399		
0.00238	-0.578231442254037	0.00238	-1.70404821075499		
0.002385	-0.650380950421095	0.002385	-1.6764063751325		
0.00239	-0.655930912587792	0.00239	-1.66534964088351		
0.002395	-0.594881328754127	0.002395	-1.64876453951001		
0.0024	-0.472782161086798	0.0024	-1.63217943813652		
0.002405	-0.311833258252591	0.002405	-1.61006596963853		
0.00241	-0.128684506751597	0.00241	-1.58795250114053		
0.002415	0.0655641690827906	0.002415	-1.56583903264254		
0.00242	0.254262882750481	0.00242	-1.54925393126905		
0.002425	0.404111861251295	0.002425	-1.52714046277106		
0.00243	0.51511110458523	0.00243	-1.50502699427307		
0.002435	0.576160688418895	0.002435	-1.48844189289957		
0.00244	0.576160688418895	0.00244	-1.46080005727708		
0.002445	0.51511110458523	0.002445	-1.43868658877909		
0.00245	0.409661823417991	0.00245	-1.4221014874056		
0.002455	0.276462731417269	0.002455	-1.39998801890761		
0.00246	0.109963866416365	0.00246	-1.37234618328512		
0.002465	-0.0565349985845387	0.002465	-1.35576108191162		
0.00247	-0.211933939252049	0.00247	-1.32811924628913		
0.002475	-0.345133031252772	0.002475	-1.30600577779114		
0.00248	-0.439482388086617	0.00248	-1.28389230929315		
0.002485	-0.483882085420191	0.002485	-1.26177884079516		
0.00249	-0.489432047586888	0.00249	-1.23966537229717		
0.002495	-0.439482388086617	0.002495	-1.21202353667468		
0.0025	-0.350682993419468	0.0025	-1.18438170105219		
0.002505	-0.228583825752139	0.002505	-1.1677965996787		
0.00251	-0.0898347715847194	0.00251	-1.14015476405621		
0.002515	0.0433643204160035	0.002515	-1.11804129555821		
0.00252	0.17101345025003	0.00252	-1.08487109281123		
0.002525	0.282012693583965	0.002525	-1.06275762431324		
0.00253	0.354162201751024	0.00253	-1.03511578869075		
0.002535	0.387461974751204	0.002535	-1.01300232019275		
0.00254	0.387461974751204	0.00254	-0.985360484570265		
0.002545	0.34306227741763	0.002545	-0.952190281823277		
0.00255	0.270912769250572	0.00255	-0.930076813325286		
0.002555	0.176563412416726	0.002555	-0.902434977702796		
0.00256	0.0711141312494874	0.00256	-0.874793142080307		
0.002565	-0.0343351499177516	0.002565	-0.847151306457818		
0.00257	-0.134234468918294	0.00257	-0.819509470835328		
0.002575	-0.211933939252049	0.002575	-0.791867635212839		
0.00258	-0.26188359875232	0.00258	-0.758697432465851		
0.002585	-0.284083447419107	0.002585	-0.731055596843362		
0.00259	-0.27853348525241	0.00259	-0.703413761220872		
0.002595	-0.239683750085533	0.002595	-0.670243558473885		
0.0026	-0.195284052751958	0.0026	-0.642601722851396		
0.002605	-0.1231345445849	0.002605	-0.614959887228906		
0.00261	-0.0454350742511451	0.00261	-0.581789684481919		
0.002615	0.0211644717492163	0.002615	-0.554147848859429		
0.00262	0.082214055582881	0.00262	-0.52650601323694		
0.002625	0.132163715083152	0.002625	-0.493335810489953		
0.00263	0.159913525916636	0.00263	-0.465693974867463		
0.002635	0.165463488083333	0.002635	-0.432523772120476		
0.00264	0.154363563749939	0.00264	-0.404881936497986		
0.002645	0.132163715083152	0.002645	-0.371711733750999		
0.00265	0.0988639420829713	0.00265	-0.338541531004012		
0.002655	0.0600142069160938	0.002655	-0.310899695381522		
0.00266	0.0211644717492163	0.00266	-0.277729492634535		
0.002665	-0.0176852634176612	0.002665	-0.250087657012045		
0.00267	-0.0398851120844483	0.00267	-0.222445821389556		
0.002675	-0.0565349985845387	0.002675	-0.189275618642569		
0.00268	-0.0620849607512355	0.00268	-0.156105415895581		
0.002685	-0.0509850364178419	0.002685	-0.128463580273092		
0.00269	-0.0398851120844483	0.00269	-0.0952933775261045		
0.002695	-0.0287851877510548	0.002695	-0.067651541903615		
0.0027	-0.0121353012509644	0.0027	-0.0344813391566277		
0.002705	-0.0121353012509644	0.002705	-0.0068395035341382		
0.00271	-0.00103537691757083	0.00271	0.0263306992128491		
0.002715	-0.00658533908426762	0.002715	0.0595009019598365		
0.00272	-0.0176852634176612	0.00272	0.0871427375823259		
0.002725	-0.0343351499177516	0.002725	0.120312940329313		
0.00273	-0.0565349985845387	0.00273	0.147954775951803		
0.002735	-0.0731848850846291	0.002735	0.175596611574292		
0.00274	-0.0898347715847194	0.00274	0.20876681432128		
0.002745	-0.0898347715847194	0.002745	0.241937017068267		
0.00275	-0.0842848094180226	0.00275	0.269578852690756		
0.002755	-0.0676349229179323	0.002755	0.297220688313246		
0.00276	-0.0287851877510548	0.00276	0.335919258184731		
0.002765	0.0100645474158227	0.002765	0.358032726682723		
0.00277	0.0600142069160938	0.00277	0.39120292942971		
0.002775	0.104413904249668	0.002775	0.418844765052199		
0.00278	0.148813601583242	0.00278	0.452014967799187		
0.002785	0.182113374583423	0.002785	0.485185170546174		
0.00279	0.193213298916817	0.00279	0.512827006168664		
0.002795	0.18766333675012	0.002795	0.540468841791153		
0.0028	0.159913525916636	0.0028	0.568110677413642		
0.002805	0.115513828583062	0.002805	0.60128088016063		
0.00281	0.0433643204160035	0.00281	0.628922715783119		
0.002815	-0.0343351499177516	0.002815	0.662092918530107		
0.00282	-0.1231345445849	0.00282	0.689734754152596		
0.002825	-0.195284052751958	0.002825	0.717376589775085		
0.00283	-0.256333636585623	0.00283	0.745018425397575		
0.002835	-0.306283296085894	0.002835	0.772660261020064		
0.00284	-0.317383220419288	0.00284	0.800302096642554		
0.002845	-0.306283296085894	0.002845	0.827943932265043		
0.00285	-0.256333636585623	0.00285	0.855585767887533		
0.002855	-0.178634166251868	0.002855	0.883227603510022		
0.00286	-0.0787348472513258	0.00286	0.910869439132512		
0.002865	0.0267144339159131	0.002865	0.932982907630503		
0.00287	0.148813601583242	0.00287	0.966153110377491		
0.002875	0.254262882750481	0.002875	0.99379494599998		
0.00288	0.337512315250933	0.00288	1.01590841449797		
0.002885	0.398561899084598	0.002885	1.03802188299596		
0.00289	0.409661823417991	0.00289	1.07119208574295		
0.002895	0.387461974751204	0.002895	1.08777718711644		
0.0029	0.315312466584146	0.0029	1.11541902273893		
0.002905	0.215413147583604	0.002905	1.13753249123693		
0.00291	0.0877640177495778	0.00291	1.16517432685941		
0.002915	-0.0565349985845387	0.002915	1.18728779535741		
0.00292	-0.200834014918655	0.00292	1.2094012638554		
0.002925	-0.334033106919378	0.002925	1.23151473235339		
0.00293	-0.439482388086617	0.00293	1.25362820085138		
0.002935	-0.500531971920282	0.002935	1.28127003647387		
0.00294	-0.517181858420372	0.00294	1.30338350497186		
0.002945	-0.478332123253495	0.002945	1.32549697346985		
0.00295	-0.400632652919739	0.00295	1.34761044196784		
0.002955	-0.27853348525241	0.002955	1.36972391046584		
0.00296	-0.1231345445849	0.00296	1.38630901183933		
0.002965	0.0489142825827003	0.002965	1.41395084746182		
0.00297	0.215413147583604	0.00297	1.43606431595981		
0.002975	0.370812088251114	0.002975	1.4526494173333		
0.00298	0.487361293751746	0.00298	1.4747628858313		
0.002985	0.565060764085501	0.002985	1.49134798720479		
0.00299	0.587260612752289	0.00299	1.51346145570278		
0.002995	0.537310953252017	0.002995	1.53557492420077		
0.003	0.448511558584869	0.003	1.55768839269876		
0.003005	0.298662580084056	0.003005	1.56874512694776		
0.00301	0.121063790749758	0.00301	1.59085859544575		
0.003015	-0.0787348472513258	0.003015	1.60744369681925		
0.00302	-0.272983523085713	0.00302	1.61850043106824		
0.003025	-0.439482388086617	0.003025	1.63508553244174		
0.00303	-0.57268148008734	0.00303	1.65719900093973		
0.003035	-0.655930912587792	0.003035	1.66825573518872		
0.00304	-0.667030836921185	0.00304	1.68484083656222		
0.003045	-0.622631139587611	0.003045	1.69589757081121		
0.00305	-0.506081934086978	0.00305	1.70695430506021		
0.003055	-0.345133031252772	0.003055	1.7235394064337		
0.00306	-0.150884355418384	0.00306	1.7345961406827		
0.003065	0.0655641690827906	0.003065	1.75118124205619		
0.00307	0.270912769250572	0.00307	1.76223797630519		
0.003075	0.454061520751566	0.003075	1.77882307767868		
0.00308	0.598360537085682	0.00308	1.78987981192768		
0.003085	0.676060007419437	0.003085	1.79540817905217		
0.00309	0.698259856086224	0.00309	1.80646491330117		
0.003095	0.642760234419256	0.003095	1.81752164755017		
0.0031	0.526211028918624	0.0031	1.83410674892366		
0.003105	0.354162201751024	0.003105	1.83963511604816		
0.00311	0.137713677249849	0.00311	1.85069185029715		
0.003115	-0.0898347715847194	0.003115	1.85622021742165		
0.00312	-0.311833258252591	0.00312	1.86727695167065		
0.003125	-0.500531971920282	0.003125	1.87833368591964		
0.00313	-0.650380950421095	0.00313	1.88939042016864		
0.003135	-0.739180345088243	0.003135	1.89491878729314		
0.00314	-0.755830231588334	0.00314	1.90597552154213		
0.003145	-0.689230685587972	0.003145	1.91150388866663		
0.00315	-0.567131517920643	0.00315	1.91703225579113		
0.003155	-0.378432804252952	0.003155	1.92256062291563		
0.00316	-0.161984279751778	0.00316	1.92256062291563		
0.003165	0.0711141312494874	0.003165	1.92808899004012		
0.00317	0.298662580084056	0.00317	1.93361735716462		
0.003175	0.49846121808514	0.003175	1.93361735716462		
0.00318	0.648310196585953	0.00318	1.93361735716462		
0.003185	0.737109591253102	0.003185	1.93914572428912		
0.00319	0.753759477753192	0.00319	1.93914572428912		
0.003195	0.687159931752831	0.003195	1.94467409141362		
0.0032	0.559510801918805	0.0032	1.94467409141362		
0.003205	0.370812088251114	0.003205	1.94467409141362		
0.00321	0.148813601583242	0.00321	1.94467409141362		
0.003215	-0.0898347715847194	0.003215	1.94467409141362		
0.00322	-0.322933182585984	0.00322	1.93914572428912		
0.003225	-0.517181858420372	0.003225	1.93914572428912		
0.00323	-0.672580799087882	0.00323	1.93914572428912		
0.003235	-0.755830231588334	0.003235	1.93361735716462		
0.00324	-0.766930155921727	0.00324	1.92808899004012		
0.003245	-0.705880572088063	0.003245	1.92808899004012		
0.00325	-0.567131517920643	0.00325	1.92808899004012		
0.003255	-0.383982766419649	0.003255	1.92256062291563		
0.00326	-0.161984279751778	0.00326	1.91703225579113		
0.003265	0.0655641690827906	0.003265	1.90044715441763		
0.00327	0.293112617917359	0.00327	1.90044715441763		
0.003275	0.487361293751746	0.003275	1.90044715441763		
0.00328	0.631660310085863	0.00328	1.88386205304414		
0.003285	0.709359780419618	0.003285	1.87833368591964		
0.00329	0.726009666919708	0.00329	1.86727695167065		
0.003295	0.659410120919347	0.003295	1.85622021742165		
0.0033	0.531760991085321	0.0033	1.85069185029715		
0.003305	0.354162201751024	0.003305	1.83410674892366		
0.00331	0.137713677249849	0.00331	1.82305001467466		
0.003315	-0.0842848094180226	0.003315	1.81752164755017		
0.00332	-0.300733333919197	0.00332	1.80646491330117		
0.003325	-0.478332123253495	0.003325	1.78987981192768		
0.00333	-0.617081177420914	0.00333	1.78435144480318		
0.003335	-0.689230685587972	0.003335	1.77329471055418		
0.00334	-0.700330609921366	0.00334	1.75670960918069		
0.003345	-0.639281026087701	0.003345	1.74565287493169		
0.00335	-0.511631896253675	0.00335	1.7345961406827		
0.003355	-0.350682993419468	0.003355	1.7235394064337		
0.00336	-0.145334393251687	0.00336	1.70695430506021		
0.003365	0.0600142069160938	0.003365	1.69589757081121		
0.00337	0.259812844917178	0.00337	1.67931246943772		
0.003375	0.426311709918082	0.003375	1.66272736806422		
0.00338	0.548410877585411	0.00338	1.64614226669073		
0.003385	0.620560385752469	0.003385	1.62955716531724		
0.00339	0.626110347919166	0.00339	1.61297206394374		
0.003395	0.565060764085501	0.003395	1.59638696257025		
0.0034	0.454061520751566	0.0034	1.57427349407226		
0.003405	0.298662580084056	0.003405	1.55768839269876		
0.00341	0.115513828583062	0.00341	1.53557492420077		
0.003415	-0.0731848850846291	0.003415	1.52451818995178		
0.00342	-0.250783674418926	0.00342	1.50240472145379		
0.003425	-0.395082690753043	0.003425	1.48029125295579		
0.00343	-0.506081934086978	0.00343	1.4581777844578		
0.003435	-0.561581555753946	0.003435	1.43606431595981		
0.00344	-0.567131517920643	0.00344	1.41395084746182		
0.003445	-0.511631896253675	0.003445	1.39183737896383		
0.00345	-0.406182615086436	0.00345	1.36972391046584		
0.003455	-0.272983523085713	0.003455	1.35313880909234		
0.00346	-0.112034620251507	0.00346	1.32549697346985		
0.003465	0.0489142825827003	0.003465	1.30338350497186		
0.00347	0.193213298916817	0.00347	1.28127003647387		
0.003475	0.320862428750843	0.003475	1.25915656797588		
0.00348	0.409661823417991	0.00348	1.23704309947789		
0.003485	0.459611482918262	0.003485	1.2149296309799		
0.00349	0.465161445084959	0.00349	1.1928161624819		
0.003495	0.415211785584688	0.003495	1.16517432685941		
0.0035	0.32641239091754	0.0035	1.13753249123693		
0.003505	0.209863185416907	0.003505	1.12094738986343		
0.00351	0.082214055582881	0.00351	1.09330555424094		
0.003515	-0.0454350742511451	0.003515	1.07119208574295		
0.00352	-0.173084204085171	0.00352	1.04355025012046		
0.003525	-0.272983523085713	0.003525	1.01590841449797		
0.00353	-0.345133031252772	0.00353	0.99379494599998		
0.003535	-0.378432804252952	0.003535	0.966153110377491		
0.00354	-0.372882842086256	0.00354	0.932982907630503		
0.003545	-0.334033106919378	0.003545	0.905341072008014		
0.00355	-0.26188359875232	0.00355	0.883227603510022		
0.003555	-0.173084204085171	0.003555	0.850057400763035		
0.00356	-0.0731848850846291	0.00356	0.822415565140545		
0.003565	0.0322643960826099	0.003565	0.800302096642554		
0.00357	0.115513828583062	0.00357	0.767131893895566		
0.003575	0.182113374583423	0.003575	0.739490058273077		
0.00358	0.237612996250391	0.00358	0.711848222650588		
0.003585	0.254262882750481	0.003585	0.684206387028098		
0.00359	0.254262882750481	0.00359	0.656564551405609		
0.003595	0.220963109750301	0.003595	0.623394348658621		
0.0036	0.17101345025003	0.0036	0.595752513036132		
0.003605	0.104413904249668	0.003605	0.562582310289145		
0.00361	0.0378143582493067	0.00361	0.534940474666655		
0.003615	-0.0287851877510548	0.003615	0.507298639044166		
0.00362	-0.0787348472513258	0.00362	0.474128436297178		
0.003625	-0.1231345445849	0.003625	0.440958233550191		
0.00363	-0.145334393251687	0.00363	0.413316397927701		
0.003635	-0.150884355418384	0.003635	0.385674562305212		
0.00364	-0.139784431084991	0.00364	0.352504359558225		
0.003645	-0.117584582418203	0.003645	0.324862523935735		
0.00365	-0.0842848094180226	0.00365	0.291692321188748		
0.003655	-0.0620849607512355	0.003655	0.258522118441761		
0.00366	-0.023235225584358	0.00366	0.230880282819271		
0.003665	0.00451458524912596	0.003665	0.197710080072284		
0.00367	0.0267144339159131	0.00367	0.170068244449794		
0.003675	0.0322643960826099	0.003675	0.136898041702807		
0.00368	0.0322643960826099	0.00368	0.109256206080317		
0.003685	0.0267144339159131	0.003685	0.0705576362088323		
0.00369	0.0100645474158227	0.00369	0.0429158005863428		
0.003695	-0.00103537691757083	0.003695	0.00974559783935547		
0.0037	-0.0121353012509644	0.0037	-0.017896237783134		
0.003705	-0.0121353012509644	0.003705	-0.0510664405301213		
0.00371	-0.00658533908426762	0.00371	-0.0787082761526108		
0.003715	-0.00103537691757083	0.003715	-0.111878478899598		
0.00372	0.0211644717492163	0.00372	-0.139520314522088		
0.003725	0.0433643204160035	0.003725	-0.172690517269075		
0.00373	0.0655641690827906	0.00373	-0.205860720016062		
0.003735	0.0877640177495778	0.003735	-0.244559289887547		
0.00374	0.104413904249668	0.00374	-0.266672758385539		
0.003745	0.104413904249668	0.003745	-0.299842961132526		
0.00375	0.0933139799162745	0.00375	-0.333013163879514		
0.003755	0.0655641690827906	0.003755	-0.360654999502003		
0.00376	0.0322643960826099	0.00376	-0.388296835124493		
0.003765	-0.0176852634176612	0.003765	-0.42146703787148		
0.00377	-0.0731848850846291	0.00377	-0.454637240618467		
0.003775	-0.128684506751597	0.003775	-0.482279076240957		
0.00378	-0.178634166251868	0.00378	-0.509920911863446		
0.003785	-0.211933939252049	0.003785	-0.543091114610434		
0.00379	-0.228583825752139	0.00379	-0.576261317357421		
0.003795	-0.223033863585442	0.003795	-0.60390315297991		
0.0038	-0.189734090585262	0.0038	-0.637073355726898		
0.003805	-0.134234468918294	0.003805	-0.664715191349387		
0.00381	-0.0620849607512355	0.00381	-0.692357026971877		
0.003815	0.0267144339159131	0.003815	-0.725527229718864		
0.00382	0.115513828583062	0.00382	-0.753169065341353		
0.003825	0.20431322325021	0.003825	-0.780810900963843		
0.00383	0.270912769250572	0.00383	-0.808452736586332		
0.003835	0.320862428750843	0.003835	-0.836094572208822		
0.00384	0.337512315250933	0.00384	-0.863736407831311		
0.003845	0.320862428750843	0.003845	-0.896906610578299		
0.00385	0.270912769250572	0.00385	-0.924548446200788		
0.003855	0.18766333675012	0.003855	-0.952190281823277		
0.00386	0.082214055582881	0.00386	-0.974303750321269		
0.003865	-0.0398851120844483	0.003865	-1.00747395306826		
0.00387	-0.161984279751778	0.00387	-1.02958742156625		
0.003875	-0.27853348525241	0.003875	-1.05722925718874		
0.00388	-0.372882842086256	0.00388	-1.08487109281123		
0.003885	-0.422832501586527	0.003885	-1.10698456130922		
0.00389	-0.445032350253314	0.00389	-1.13462639693171		
0.003895	-0.422832501586527	0.003895	-1.1622682325542		
0.0039	-0.350682993419468	0.0039	-1.18438170105219		
0.003905	-0.239683750085533	0.003905	-1.21202353667468		
0.00391	-0.10648465808481	0.00391	-1.23413700517267		
0.003915	0.0489142825827003	0.003915	-1.25625047367066		
0.00392	0.20431322325021	0.00392	-1.28389230929315		
0.003925	0.34306227741763	0.003925	-1.30600577779114		
0.00393	0.454061520751566	0.00393	-1.32259087916464		
0.003935	0.520661066751927	0.003935	-1.35023271478713		
0.00394	0.542860915418714	0.00394	-1.37787455040962		
0.003945	0.504011180251837	0.003945	-1.39998801890761		
0.00395	0.415211785584688	0.00395	-1.4221014874056		
0.003955	0.287562655750662	0.003955	-1.43868658877909		
0.00396	0.121063790749758	0.00396	-1.46632842440158		
0.003965	-0.0565349985845387	0.003965	-1.48291352577507		
0.00397	-0.239683750085533	0.00397	-1.51055536139756		
0.003975	-0.395082690753043	0.003975	-1.52714046277106		
0.00398	-0.528281782753766	0.00398	-1.54925393126905		
0.003985	-0.600431290920824	0.003985	-1.57136739976704		
0.00399	-0.628181101754308	0.00399	-1.58795250114053		
0.003995	-0.578231442254037	0.003995	-1.60453760251403		
0.004	-0.478332123253495	0.004	-1.63217943813652		
0.004005	-0.328483144752681	0.004005	-1.64323617238551		
0.00401	-0.134234468918294	0.00401	-1.66534964088351		
0.004015	0.0655641690827906	0.004015	-1.681934742257		
0.00402	0.270912769250572	0.00402	-1.69851984363049		
0.004025	0.448511558584869	0.004025	-1.71510494500399		
0.00403	0.598360537085682	0.00403	-1.73169004637748		
0.004035	0.676060007419437	0.004035	-1.74274678062648		
0.00404	0.698259856086224	0.00404	-1.75933188199997		
0.004045	0.642760234419256	0.004045	-1.77591698337346		
0.00405	0.526211028918624	0.00405	-1.78697371762246		
0.004055	0.35971216391772	0.004055	-1.79803045187145		
0.00406	0.148813601583242	0.00406	-1.80908718612045		
0.004065	-0.0676349229179323	0.004065	-1.82567228749394		
0.00407	-0.289633409585804	0.00407	-1.83672902174294		
0.004075	-0.483882085420191	0.004075	-1.85331412311643		
0.00408	-0.628181101754308	0.00408	-1.85884249024093		
0.004085	-0.716980496421456	0.004085	-1.87542759161443		
0.00409	-0.739180345088243	0.00409	-1.88648432586342		
0.004095	-0.683680723421276	0.004095	-1.89201269298792		
0.0041	-0.55603159358725	0.0041	-1.90306942723691		
0.004105	-0.378432804252952	0.004105	-1.91412616148591		
0.00411	-0.156434317585081	0.00411	-1.92518289573491		
0.004115	0.082214055582881	0.004115	-1.9307112628594		
0.00412	0.315312466584146	0.00412	-1.9472963642329		
0.004125	0.509561142418534	0.004125	-1.9528247313574		
0.00413	0.67051004525274	0.00413	-1.95835309848189		
0.004135	0.759309439919889	0.004135	-1.96388146560639		
0.00414	0.781509288586676	0.00414	-1.97493819985539		
0.004145	0.714909742586315	0.004145	-1.98046656697989		
0.00415	0.581710650585592	0.00415	-1.98599493410438		
0.004155	0.393011936917901	0.004155	-1.99152330122888		
0.00416	0.165463488083333	0.00416	-1.99705166835338		
0.004165	-0.0787348472513258	0.004165	-2.00258003547788		
0.00417	-0.311833258252591	0.00417	-2.00258003547788		
0.004175	-0.517181858420372	0.004175	-2.00810840260237		
0.00418	-0.683680723421276	0.00418	-2.00810840260237		
0.004185	-0.772480118088424	0.004185	-2.00810840260237		
0.00419	-0.789130004588515	0.00419	-2.01363676972687		
0.004195	-0.722530458588153	0.004195	-2.01363676972687		
0.0042	-0.58933136658743	0.0042	-2.01363676972687		
0.004205	-0.395082690753043	0.004205	-2.01363676972687		
0.00421	-0.161984279751778	0.00421	-2.01363676972687		
0.004215	0.082214055582881	0.004215	-2.01363676972687		
0.00422	0.320862428750843	0.00422	-2.00810840260237		
0.004225	0.531760991085321	0.004225	-2.00810840260237		
0.00423	0.687159931752831	0.00423	-2.00258003547788		
0.004235	0.775959326419979	0.004235	-2.00258003547788		
0.00424	0.787059250753373	0.00424	-1.99705166835338		
0.004245	0.720459704753011	0.004245	-1.99152330122888		
0.00425	0.581710650585592	0.00425	-1.98599493410438		
0.004255	0.393011936917901	0.004255	-1.98046656697989		
0.00426	0.159913525916636	0.00426	-1.97493819985539		
0.004265	-0.0787348472513258	0.004265	-1.96940983273089		
0.00427	-0.311833258252591	0.00427	-1.95835309848189		
0.004275	-0.506081934086978	0.004275	-1.9528247313574		
0.00428	-0.655930912587792	0.00428	-1.9417679971084		
0.004285	-0.739180345088243	0.004285	-1.9307112628594		
0.00429	-0.755830231588334	0.00429	-1.91965452861041		
0.004295	-0.689230685587972	0.004295	-1.91412616148591		
0.0043	-0.55603159358725	0.0043	-1.90306942723691		
0.004305	-0.378432804252952	0.004305	-1.89201269298792		
0.00431	-0.150884355418384	0.00431	-1.88095595873892		
0.004315	0.0711141312494874	0.004315	-1.87542759161443		
0.00432	0.293112617917359	0.00432	-1.85884249024093		
0.004325	0.487361293751746	0.004325	-1.84778575599194		
0.00433	0.631660310085863	0.00433	-1.83672902174294		
0.004335	0.703809818252921	0.004335	-1.82567228749394		
0.00434	0.714909742586315	0.00434	-1.81461555324495		
0.004345	0.648310196585953	0.004345	-1.80355881899595		
0.00435	0.520661066751927	0.00435	-1.78697371762246		
0.004355	0.354162201751024	0.004355	-1.77038861624897		
0.00436	0.148813601583242	0.00436	-1.75933188199997		
0.004365	-0.0676349229179323	0.004365	-1.74274678062648		
0.00437	-0.267433560919017	0.00437	-1.73169004637748		
0.004375	-0.445032350253314	0.004375	-1.70957657787949		
0.00438	-0.57268148008734	0.00438	-1.69851984363049		
0.004385	-0.644830988254398	0.004385	-1.6764063751325		
0.00439	-0.655930912587792	0.00439	-1.65982127375901		
0.004395	-0.594881328754127	0.004395	-1.64323617238551		
0.0044	-0.478332123253495	0.0044	-1.62665107101202		
0.004405	-0.322933182585984	0.004405	-1.60453760251403		
0.00441	-0.134234468918294	0.00441	-1.58795250114053		
0.004415	0.0655641690827906	0.004415	-1.56583903264254		
0.00442	0.248712920583785	0.00442	-1.54925393126905		
0.004425	0.398561899084598	0.004425	-1.52714046277106		
0.00443	0.51511110458523	0.00443	-1.50502699427307		
0.004435	0.576160688418895	0.004435	-1.48291352577507		
0.00444	0.576160688418895	0.00444	-1.46632842440158		
0.004445	0.51511110458523	0.004445	-1.44421495590359		
0.00445	0.415211785584688	0.00445	-1.4165731202811		
0.004455	0.276462731417269	0.004455	-1.39998801890761		
0.00446	0.115513828583062	0.00446	-1.37787455040962		
0.004465	-0.0509850364178419	0.004465	-1.35023271478713		
0.00447	-0.206383977085352	0.00447	-1.32811924628913		
0.004475	-0.339583069086075	0.004475	-1.30600577779114		
0.00448	-0.439482388086617	0.00448	-1.28389230929315		
0.004485	-0.483882085420191	0.004485	-1.26177884079516		
0.00449	-0.483882085420191	0.00449	-1.23966537229717		
0.004495	-0.439482388086617	0.004495	-1.21755190379918		
0.0045	-0.350682993419468	0.0045	-1.18991006817669		
0.004505	-0.234133787918836	0.004505	-1.1622682325542		
0.00451	-0.0898347715847194	0.00451	-1.13462639693171		
0.004515	0.0433643204160035	0.004515	-1.11251292843372		
0.00452	0.176563412416726	0.00452	-1.09039945993572		
0.004525	0.276462731417269	0.004525	-1.06275762431324		
0.00453	0.354162201751024	0.00453	-1.03511578869075		
0.004535	0.387461974751204	0.004535	-1.01300232019275		
0.00454	0.387461974751204	0.00454	-0.979832117445767		
0.004545	0.34306227741763	0.004545	-0.952190281823277		
0.00455	0.270912769250572	0.00455	-0.924548446200788		
0.004555	0.176563412416726	0.004555	-0.896906610578299		
0.00456	0.0711141312494874	0.00456	-0.869264774955809		
0.004565	-0.0398851120844483	0.004565	-0.84162293933332		
0.00457	-0.134234468918294	0.00457	-0.819509470835328		
0.004575	-0.206383977085352	0.004575	-0.780810900963843		
0.00458	-0.256333636585623	0.00458	-0.758697432465851		
0.004585	-0.284083447419107	0.004585	-0.725527229718864		
0.00459	-0.27853348525241	0.00459	-0.697885394096375		
0.004595	-0.245233712252229	0.004595	-0.670243558473885		
0.0046	-0.195284052751958	0.0046	-0.642601722851396		
0.004605	-0.1231345445849	0.004605	-0.609431520104408		
0.00461	-0.0454350742511451	0.00461	-0.581789684481919		
0.004615	0.0211644717492163	0.004615	-0.554147848859429		
0.00462	0.082214055582881	0.00462	-0.520977646112442		
0.004625	0.126613752916455	0.004625	-0.493335810489953		
0.00463	0.154363563749939	0.00463	-0.460165607742965		
0.004635	0.165463488083333	0.004635	-0.432523772120476		
0.00464	0.159913525916636	0.00464	-0.399353569373488		
0.004645	0.132163715083152	0.004645	-0.371711733750999		
0.00465	0.0988639420829713	0.00465	-0.338541531004012		
0.004655	0.0600142069160938	0.004655	-0.310899695381522		
0.00466	0.0211644717492163	0.00466	-0.277729492634535		
0.004665	-0.0176852634176612	0.004665	-0.250087657012045		
0.00467	-0.0398851120844483	0.00467	-0.216917454265058		
0.004675	-0.0509850364178419	0.004675	-0.189275618642569		
0.00468	-0.0565349985845387	0.00468	-0.150577048771083		
0.004685	-0.0565349985845387	0.004685	-0.128463580273092		
0.00469	-0.0398851120844483	0.00469	-0.0952933775261045		
0.004695	-0.0287851877510548	0.004695	-0.0621231747791171		
0.0047	-0.0176852634176612	0.0047	-0.0344813391566277		
0.004705	-0.00658533908426762	0.004705	-0.0068395035341382		
0.00471	-0.00103537691757083	0.00471	0.031859066337347		
0.004715	-0.00658533908426762	0.004715	0.0595009019598365		
0.00472	-0.0176852634176612	0.00472	0.0871427375823259		
