
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:      0.4
-1.38204 -0.73217 0.40000 
-1.40298 -0.72466 0.40000 
-1.42275 -0.71715 0.40000 
-1.42424 -0.71656 0.40000 
-1.44124 -0.70964 0.40000 
-1.45880 -0.70213 0.40000 
-1.47550 -0.69462 0.40000 
-1.48485 -0.69025 0.40000 
-1.49144 -0.68711 0.40000 
-1.50670 -0.67960 0.40000 
-1.52130 -0.67209 0.40000 
-1.53528 -0.66458 0.40000 
-1.54545 -0.65891 0.40000 
-1.54873 -0.65707 0.40000 
-1.56180 -0.64956 0.40000 
-1.57438 -0.64205 0.40000 
-1.58647 -0.63454 0.40000 
-1.59810 -0.62703 0.40000 
-1.60606 -0.62172 0.40000 
-1.60939 -0.61952 0.40000 
-1.62047 -0.61202 0.40000 
-1.63118 -0.60451 0.40000 
-1.64151 -0.59700 0.40000 
-1.65148 -0.58949 0.40000 
-1.66112 -0.58198 0.40000 
-1.66667 -0.57753 0.40000 
-1.67056 -0.57447 0.40000 
-1.67988 -0.56696 0.40000 
-1.68891 -0.55945 0.40000 
-1.69764 -0.55194 0.40000 
-1.70610 -0.54443 0.40000 
-1.71430 -0.53692 0.40000 
-1.72223 -0.52941 0.40000 
-1.72727 -0.52450 0.40000 
-1.73003 -0.52190 0.40000 
-1.73779 -0.51439 0.40000 
-1.74532 -0.50688 0.40000 
-1.75263 -0.49937 0.40000 
-1.75972 -0.49186 0.40000 
-1.76660 -0.48436 0.40000 
-1.77327 -0.47685 0.40000 
-1.77974 -0.46934 0.40000 
-1.78602 -0.46183 0.40000 
-1.78788 -0.45956 0.40000 
-1.79232 -0.45432 0.40000 
-1.79852 -0.44681 0.40000 
-1.80454 -0.43930 0.40000 
-1.81039 -0.43179 0.40000 
-1.81607 -0.42428 0.40000 
-1.82158 -0.41677 0.40000 
-1.82693 -0.40926 0.40000 
-1.83213 -0.40175 0.40000 
-1.83717 -0.39424 0.40000 
-1.84206 -0.38673 0.40000 
-1.84681 -0.37922 0.40000 
-1.84848 -0.37651 0.40000 
-1.85157 -0.37171 0.40000 
-1.85628 -0.36421 0.40000 
